time_ns,ch1_decay,ch2_decay,ch1_fit,ch2_fit,anisotropy,anisotropy_from_fits
1.6408,-14.902700548635824,-15.02680816976201,153483.4206668833,48310.21183561329,-0.003450783719530853,0.525647702005575
1.6701000000000001,-14.902700548635824,-15.02680816976201,151652.32018943952,47799.94896929426,-0.003450783719530853,0.525032555857447
1.6994,-14.902700548635824,-15.02680816976201,149843.0723633416,47295.07735325911,-0.003450783719530853,0.5244172214196043
1.7287000000000001,-14.902700548635824,-15.02680816976201,148055.4163954891,46795.54002553483,-0.003450783719530853,0.5238016992745245
1.758,-14.902700548635824,-15.02680816976201,146289.0946051288,46301.28062598771,-0.003450783719530853,0.5231859900066473
1.7872999999999999,-14.902700548635824,-15.02680816976201,144543.85238671163,45812.243389964555,-0.003450783719530853,0.5225700942023916
1.8166000000000002,-14.902700548635824,-15.02680816976201,142819.4381731926,45328.373142001,-0.003450783719530853,0.5219540124501733
1.8459,-14.902700548635824,-15.02680816976201,141115.60339976885,44849.61528959648,-0.003450783719530853,0.5213377453404207
1.8752,-14.902700548635824,-15.02680816976201,139432.10246805026,44375.91581705467,-0.003450783719530853,0.5207212934655943
1.9045,-14.902700548635824,-15.02680816976201,137768.69271065795,43907.221279389356,-0.003450783719530853,0.5201046574202033
1.9338,-14.902700548635824,-15.02680816976201,136125.13435624514,43443.47879629441,-0.003450783719530853,0.5194878378008244
1.9631,-14.902700548635824,-15.02680816976201,134501.19049493526,42984.63604617762,-0.003450783719530853,0.51887083520612
1.9924000000000002,-14.902700548635824,-15.02680816976201,132896.6270441728,42530.64126025753,-0.003450783719530853,0.5182536502368562
2.0217,-14.902700548635824,-15.02680816976201,131311.2127149817,42081.44321672267,-0.003450783719530853,0.5176362834959229
2.051,-14.902700548635824,-15.02680816976201,129744.71897862607,41636.991234952395,-0.003450783719530853,0.5170187355883521
2.0803000000000003,-14.902700548635824,-15.02680816976201,128196.92003366926,41197.235169798936,-0.003450783719530853,0.5164010071213376
2.1096,-14.902700548635824,-15.02680816976201,126667.59277342573,40762.12540592976,-0.003450783719530853,0.5157830987042548
2.1389,-14.902700548635824,-15.02680816976201,125156.51675380146,40331.61285222972,-0.003450783719530853,0.515165010948681
2.1682,-14.902700548635824,-15.02680816976201,123663.47416151814,39905.64893626242,-0.003450783719530853,0.5145467444684146
2.1975,-14.902700548635824,-15.02680816976201,122188.24978271664,39484.18559878998,-0.003450783719530853,0.5139282998794975
2.2268000000000003,-14.902700548635824,-15.02680816976201,120730.630971935,39067.175288350816,-0.003450783719530853,0.5133096778002344
2.2561,-14.902700548635824,-15.02680816976201,119290.40762145694,38654.57095589465,-0.003450783719530853,0.5126908788512143
2.2854,-14.902700548635824,-15.02680816976201,117867.37213102584,38246.32604947418,-0.003450783719530853,0.5120719036553332
2.3147,-14.902700548635824,-15.02680816976201,116461.31937792031,37842.39450899293,-0.003450783719530853,0.511452752837814
2.344,-14.902700548635824,-15.02680816976201,115072.04668738706,37442.73076100853,-0.003450783719530853,0.5108334270262301
2.3733,-14.902700548635824,-13.94380816976201,113699.35380342614,37047.289713590835,0.028011371748544525,0.5102139268505271
2.4026,-14.902700548635824,-11.777808169762011,112343.04285992544,36656.02675123453,0.10156750970021888,0.5095942529430458
2.4319,-14.902700548635824,-12.86080816976201,111002.91835213924,36268.89772982536,0.06282851427678204,0.5089744059385453
2.4612000000000003,-14.902700548635824,-3.1138081697620095,109678.78710850728,35885.858971659574,0.6973920718552735,0.5083543864742258
2.4905,-14.902700548635824,1.2181918302379913,108370.45826281022,35506.86726051605,1.6164449896770419,0.5077341951897533
2.5198,-13.902700548635824,-5.27980816976201,107077.74322665716,35131.87983678036,0.4406212021073642,0.5071138327272825
2.5490999999999997,-8.902700548635824,-6.36280816976201,105800.45566230187,34760.85439262051,0.14679207309609507,0.5064932997314829
2.5784000000000002,-1.9027005486358242,-3.1138081697620095,104538.41145578308,34393.74906721354,-0.18620240111580366,0.5058725968495614
2.6077000000000004,-5.902700548635824,0.1351918302379893,103291.42869038557,34030.522442022586,1.3400108025630093,0.5052517247312888
2.637,-1.9027005486358242,2.3011918302379897,102059.32762041781,33671.13353612385,-1.9464749216475452,0.5046306840290251
2.6663,1.0972994513641758,-4.19680816976201,100841.93064530258,33315.54180158294,-0.9069828829866957,0.5040094753977444
2.6955999999999998,9.097299451364176,-2.030808169762011,99639.06228397696,32963.70711888009,2.762313318266894,0.5033880994950621
2.7249,-3.902700548635824,3.384191830237988,98450.54914959757,32615.589792383616,-3.178514552414456,0.5027665569812617
2.7542000000000004,-3.902700548635824,4.46719183023799,97276.21992454786,32271.150545871365,-2.0792973724782193,0.5021448485193198
2.7835,-2.902700548635824,-3.1138081697620095,96115.90533574362,31930.35051809933,-0.028902011796538625,0.5015229747749353
2.8128,-1.9027005486358242,-3.1138081697620095,94969.4381302332,31593.15125841713,-0.18620240111580366,0.5009009364165562
2.8421,7.097299451364176,4.46719183023799,93836.65305108899,31259.514722429878,0.20507107728318671,0.5002787341154079
2.8714,2.097299451364176,1.2181918302379913,92717.38681358629,30929.403267705802,0.2423822969756942,0.4996563685455211
2.9007,-5.902700548635824,-6.36280816976201,91611.47808166707,30602.779649529253,-0.030874207791326963,0.4990338403837611
2.93,-3.902700548635824,5.5501918302379885,90518.76744468405,30279.607016698592,-1.6416554174432623,0.4984111503098576
2.9593000000000003,-3.902700548635824,-8.52880816976201,89439.09739442257,29959.848907368454,-0.27588488080894674,0.4977882990064328
2.9886,4.097299451364176,-4.19680816976201,88372.31230239662,29643.469244935975,-2.4131447461381965,0.49716528715903247
3.0179,-6.902700548635824,-3.1138081697620095,87318.25839741595,29330.432333970413,0.3607007746982117,0.49654211545615684
3.0472,-5.902700548635824,-7.44580816976201,86276.78374342072,29020.70285618586,-0.09276017754187575,0.49591878458929073
3.0765,-0.9027005486358242,5.5501918302379885,85247.73821758077,28714.245866456513,-0.7909753014610738,0.495295295252934
3.1058000000000003,-2.902700548635824,0.1351918302379893,84230.97348865622,28411.026788873874,1.4425943512624968,0.4946716481446355
3.1351,-2.902700548635824,-3.1138081697620095,83226.34299561645,28111.01141284588,-0.028902011796538625,0.4940478439650235
3.1644,-6.902700548635824,1.2181918302379913,82233.70192651394,27814.16588923698,2.2728157736641497,0.4934238834178394
3.1937,-2.902700548635824,3.384191830237988,81252.9071976106,27520.456726549215,-2.0329176619579115,0.49279976720996943
3.223,3.097299451364176,-0.9478081697620109,80283.81743275307,27229.85078714349,4.207752007652684,0.4921754960514802
3.2523,1.0972994513641758,6.63319183023799,79326.2929429938,26942.315283500833,-0.48176121818561557,0.4915510706556502
3.2816,-5.902700548635824,-3.1138081697620095,78380.1957064561,26657.81777452321,0.28738865651523043,0.4909264917390069
3.3109,2.097299451364176,-2.030808169762011,77445.38934843874,26376.326161873312,-2.626935886725333,0.49030176002135945
3.3402000000000003,4.097299451364176,-3.1138081697620095,76521.73912175842,26097.808686353077,-4.231241171914982,0.48967687622583556
3.3695,0.09729945136417584,0.1351918302379893,75609.11188732667,25822.233924320502,-0.12882145539732695,0.4890518410789166
3.3988,-2.902700548635824,-8.52880816976201,74707.37609495853,25549.57078414423,-0.3523308054582733,0.4884266553104745
3.4280999999999997,-0.9027005486358242,-4.19680816976201,73816.4017644105,25279.788502695705,-0.44293181654038855,0.48780131965380896
3.4574000000000003,3.097299451364176,2.3011918302379897,72936.06046664433,25012.856641878294,0.12924356911227539,0.4871758348456829
3.4867000000000004,2.097299451364176,-7.44580816976201,72066.22530531496,24748.74508519312,-0.9323580641844972,0.4865502016263635
3.516,-0.9027005486358242,3.384191830237988,71206.7708984789,24487.424034341206,-0.9135535233356968,0.4859244207396577
3.5453,-0.9027005486358242,-0.9478081697620109,70357.5733605212,24228.864005861455,-0.020149442919172558,0.48529849293295296
3.5745999999999998,-6.902700548635824,-3.1138081697620095,69518.51028429806,23973.035827804208,0.3607007746982117,0.48467241895725627
3.6039,0.09729945136417584,-0.9478081697620109,68689.46072349245,23719.91063643993,-0.7264484557805106,0.48404619956723416
3.6332000000000004,-1.9027005486358242,-9.61180816976201,67870.30517518033,23469.459873002652,-0.4561317799700526,0.48341983552125295
3.6625,-0.9027005486358242,-3.1138081697620095,67060.92556260516,23221.655280467894,-0.3876243608467479,0.4827933275814203
3.6918,-3.902700548635824,0.1351918302379893,66261.20521815751,22976.46890036447,1.3895718983233574,0.48216667651362694
3.7211,2.097299451364176,-4.19680816976201,65471.02886655826,22733.87306962019,-1.2495613969498158,0.4815398830875887
3.7504,-3.902700548635824,-3.1138081697620095,64690.28260824223,22493.840417440726,0.0973430036275395,0.4809129480768891
3.7797,-6.902700548635824,0.1351918302379893,63918.85390294022,22256.343862221514,1.326439255231835,0.4802858722590235
3.809,-0.9027005486358242,-2.030808169762011,63156.63155345695,22021.356608492308,-0.2840540920687351,0.47965865641544264
3.8383000000000003,-0.9027005486358242,-0.9478081697620109,62403.50568964251,21788.852143893957,-0.020149442919172558,0.47903130133159666
3.8676,-6.902700548635824,-2.030808169762011,61659.36775255534,21558.804236187185,0.555425890706296,0.4784038077969817
3.8969,-2.902700548635824,-8.52880816976201,60924.11047881392,21331.186930292915,-0.3523308054582733,0.47777617660518473
3.9262,-3.902700548635824,3.384191830237988,60197.627885135385,21105.974545363937,-3.178514552414456,0.4771484085539297
3.9555,-5.902700548635824,-8.52880816976201,59479.81525305869,20883.14167188744,-0.14296991380378196,0.4765205044451257
3.9848000000000003,2.097299451364176,-3.1138081697620095,58770.56911384987,20662.663168818202,-1.5770907421366949,0.47589246508491345
4.0141,-2.902700548635824,-4.19680816976201,58069.7872335878,20444.514160742092,-0.1432001724476448,0.4752642912837148
4.0434,-3.902700548635824,-10.694808169762009,57377.368598427514,20228.670035069437,-0.3356803793005709,0.4746359838562806
4.0727,-12.902700548635824,-5.27980816976201,56693.21340003979,20015.10643925819,0.40612423397967323,0.4740075436217414
4.102,-1.9027005486358242,-10.694808169762009,56017.22302122423,19803.79927806632,-0.471835179779575,0.47337897140365665
4.1313,-4.902700548635824,-9.61180816976201,55349.30002169418,19594.72471083328,-0.2439818955249036,0.47275026803006676
4.1606000000000005,-4.902700548635824,1.2181918302379913,54689.348124031254,19387.85914879022,3.102243475006526,0.4721214343335442
4.189900000000001,-1.9027005486358242,-7.44580816976201,54037.272199807434,19183.17925239854,-0.4125731682062438,0.4714924711512458
4.2192,5.097299451364176,-6.36280816976201,53392.97825587288,18980.661928716665,-1.8778892823189126,0.47086337932496614
4.2485,-4.902700548635824,-4.19680816976201,52756.373420807264,18780.284328794558,0.06636164593655257,0.4702341597011912
4.2778,2.097299451364176,-4.19680816976201,52127.36593153298,18582.023845095813,-1.2495613969498158,0.4696048131311527
4.3071,-8.902700548635824,-6.36280816976201,51505.86512008788,18385.858108946963,0.14679207309609507,0.4689753404708837
4.3364,-7.902700548635824,-3.1138081697620095,50891.78140055609,18191.764988013732,0.4236363218866088,0.46834574258127404
4.3656999999999995,2.097299451364176,-3.1138081697620095,50285.02625615463,17999.722583803992,-1.5770907421366949,0.4677160203281276
4.395,0.09729945136417584,-9.61180816976201,49685.512226474224,17809.709229197015,-0.6345385051065825,0.46708617458221957
4.424300000000001,0.09729945136417584,-8.52880816976201,49093.152894872306,17621.703485998947,-0.6357566664296933,0.46645620621935396
4.453600000000001,-2.902700548635824,0.1351918302379893,48507.862876016734,17435.68414252403,1.4425943512624968,0.46582611612042446
4.482900000000001,-7.902700548635824,-2.030808169762011,47929.557803577714,17251.630211201384,0.6134796948462606,0.46519590517147213
4.5122,-0.9027005486358242,-7.44580816976201,47358.154318067034,17069.520926207122,-0.5178371805708801,0.4645655742637471
4.5415,-2.902700548635824,-7.44580816976201,46793.570054822136,16889.335741121406,-0.31914035037705796,0.4639351242937703
4.5708,-6.902700548635824,-6.36280816976201,46235.7236321338,16711.054326610363,0.03438223855043622,0.4633045561633945
4.6001,-1.9027005486358242,-6.36280816976201,45684.53463951537,16534.65656813239,-0.3811193433278879,0.4626738707798683
4.6294,-5.902700548635824,-11.777808169762011,45139.923626112024,16360.122563668752,-0.2492974922596292,0.46204306905589976
4.6587,-6.902700548635824,-0.9478081697620109,44601.81208924843,16187.43262147816,0.8460272081822102,0.46141215190972096
4.688,-4.902700548635824,-9.61180816976201,44070.122463112915,16016.56725787502,-0.2439818955249036,0.46078112026515394
4.7173,-0.9027005486358242,-7.44580816976201,43544.77810757682,15847.507195031225,-0.5178371805708801,0.46014997505167604
4.7466,-5.902700548635824,-6.36280816976201,43025.70329714736,15680.233358801126,-0.030874207791326963,0.45951871720448934
4.775900000000001,0.09729945136417584,-0.9478081697620109,42512.82321005198,15514.726876569495,-0.7264484557805106,0.45888734766458616
4.8052,-5.902700548635824,-4.19680816976201,42006.06391745352,15350.969075122257,0.14915488305650842,0.45825586737882096
4.8345,-6.902700548635824,-4.19680816976201,41505.352372793415,15188.941478539637,0.2211228688790043,0.4576242772999778
4.8638,-7.902700548635824,-9.61180816976201,41010.616401262756,15028.62580611166,-0.07875689630906828,0.45699257838684326
4.8931000000000004,-6.902700548635824,-4.19680816976201,40521.78468939851,14870.003970275648,0.2211228688790043,0.45636077160427674
4.9224000000000006,-6.902700548635824,1.2181918302379913,40038.786774804146,14713.058074575452,2.2728157736641497,0.4557288579232845
4.9517,-5.902700548635824,-4.19680816976201,39561.55303599284,14557.77041164233,0.14915488305650842,0.45509683832109293
4.981,-7.902700548635824,-10.694808169762009,39090.01468235192,14404.123461197081,-0.11914846270895245,0.4544647137812233
5.0103,-9.902700548635824,-3.1138081697620095,38624.10374422712,14252.099888073371,0.5260972572597964,0.45383248529356723
5.0396,-3.902700548635824,-2.030808169762011,38163.753063125056,14101.682540261869,0.2937936180152284,0.45320015385446333
5.0689,-7.902700548635824,-4.19680816976201,37708.89628203281,13952.854446975072,0.28425843123840655,0.4525677204667767
5.098199999999999,-6.902700548635824,-7.44580816976201,37259.46783585279,13805.598816732621,-0.031149612529335513,0.4519351861399737
5.1275,-3.902700548635824,-3.1138081697620095,36815.40294195199,13659.899035466735,0.0973430036275395,0.4513025518902065
5.1568000000000005,-6.902700548635824,-10.694808169762009,36376.63759082392,13515.73866464782,-0.16754140515057808,0.4506698187403903
5.186100000000001,-3.902700548635824,-7.44580816976201,35943.10853686194,13373.101439429742,-0.2356501996195386,0.4500369877202866
5.215400000000001,-6.902700548635824,-8.52880816976201,35514.75328924277,13231.971266814759,-0.08483337411168268,0.4494040598665859
5.2447,-4.902700548635824,-4.19680816976201,35091.51010291885,13092.332223837851,0.06636164593655257,0.4487710362229919
5.274,-2.902700548635824,-6.36280816976201,34673.31796971799,12954.168555770188,-0.2767498609965155,0.44813791784030654
5.3033,-4.902700548635824,-5.27980816976201,34260.11660954951,12817.464674341647,-0.030486021585076385,0.44750470577651513
5.3326,-6.902700548635824,-9.61180816976201,33851.84646171518,12682.205155982043,-0.12961584064466447,0.44687140109687584
5.3619,-10.902700548635824,-8.52880816976201,33448.44867632379,12548.374740080968,0.1061277483177895,0.446238004874006
5.3911999999999995,-8.902700548635824,-11.777808169762011,33049.86510580834,12415.958327266042,-0.11072307103264223,0.4456045181879726
5.4205,-5.902700548635824,-8.52880816976201,32656.038296544382,12284.940977699296,-0.14296991380378196,0.44497094212638355
5.4498,-4.902700548635824,-5.27980816976201,32266.91148056833,12155.307909391613,-0.030486021585076385,0.4443372777844787
5.479100000000001,-7.902700548635824,-7.44580816976201,31882.428567394785,12027.044496534969,0.025055169514157476,0.44370352626522297
5.508400000000001,-7.902700548635824,-8.52880816976201,31502.534135931306,11900.136267852247,-0.03135515185622433,0.44306968867940194
5.5377,-5.902700548635824,-5.27980816976201,31127.173426489793,11774.568904964544,0.047296834271989364,0.4424357661457151
5.567,-1.9027005486358242,-5.27980816976201,30756.292332893187,11650.328240775683,-0.33873191993844826,0.4418017597908753
5.5963,-6.902700548635824,-4.19680816976201,30389.837394676353,11527.400257873842,0.2211228688790043,0.44116767074970475
5.6256,-10.902700548635824,-3.1138081697620095,30027.755789380055,11405.771086950024,0.5683558300268041,0.44053350016523474
5.6549000000000005,-3.902700548635824,-7.44580816976201,29669.99532493691,11285.42700523327,-0.2356501996195386,0.4398992491888067
5.6842,-8.902700548635824,-7.44580816976201,29316.504432148162,11166.354434942383,0.07653573255126574,0.43926491898017406
5.7135,-5.902700548635824,-8.52880816976201,28967.232157250222,11048.539941754016,-0.14296991380378196,0.4386305107076043
5.7428,-8.902700548635824,-8.52880816976201,28622.128154570095,10931.970233286962,0.018003072751605214,0.43799602554798495
5.7721,-9.902700548635824,-7.44580816976201,28281.142679268196,10816.632157602438,0.12386368567624595,0.43736146468692816
5.8014,-10.902700548635824,-2.030808169762011,27944.226580167957,10702.512701720216,0.7410873183504189,0.43672682931887874
5.8307,-12.902700548635824,-6.36280816976201,27611.331292671002,10589.59899015045,0.31897785208708007,0.43609212064722214
5.86,-8.902700548635824,-6.36280816976201,27282.408831756726,10477.878283440998,0.14679207309609507,0.43545733988439445
5.8893,-5.902700548635824,-3.1138081697620095,26957.4117850656,10367.337976740086,0.28738865651523043,0.4348224882519941
5.9186000000000005,-2.902700548635824,1.2181918302379913,26636.293306064937,10257.965598374196,11.04638413144196,0.4341875669808942
5.947900000000001,-6.902700548635824,-4.19680816976201,26319.007107296173,10149.748808440925,0.2211228688790043,0.43355257731135705
5.9772,-10.902700548635824,-8.52880816976201,26005.507453702816,10042.675397416764,0.1061277483177895,0.43291752049314913
6.0065,-3.902700548635824,-4.19680816976201,25695.749156037997,9936.733284779537,-0.029897938525130896,0.43228239778565936
6.0358,-3.902700548635824,-10.694808169762009,25389.687564350672,9831.910517645441,-0.3356803793005709,0.4316472104580166
6.0651,-7.902700548635824,-5.27980816976201,25087.27856154958,9728.195269420461,0.17758418368904133,0.43101195978921025
6.0944,-1.9027005486358242,-6.36280816976201,24788.478557044054,9625.57583846604,-0.3811193433278879,0.43037664706821227
6.1236999999999995,-8.902700548635824,-3.1138081697620095,24493.244480460577,9524.040646778842,0.47825273767100385,0.4297412735940988
6.153,-10.902700548635824,-7.44580816976201,24201.533775434524,9423.578238684448,0.1675219968928797,0.42910584067617785
6.182300000000001,-8.902700548635824,-9.61180816976201,23913.304393475824,9324.17727954491,-0.031514418682414426,0.4284703496341122
6.211600000000001,-7.902700548635824,-4.19680816976201,23628.51478790799,9225.826554479916,0.28425843123840655,0.4278348017980495
6.240900000000001,-8.902700548635824,-6.36280816976201,23347.123907879275,9128.514967101446,0.14679207309609507,0.42719919850875127
6.2702,-6.902700548635824,-8.52880816976201,23069.09119244555,9032.23153826186,-0.08483337411168268,0.4265635411177242
6.2995,-7.902700548635824,-2.030808169762011,22794.376564723516,8936.965404815151,0.6134796948462606,0.425927830987352
6.3288,-6.902700548635824,-10.694808169762009,22522.940426114015,8842.705818391341,-0.16754140515057808,0.42529206949103204
6.3581,-12.902700548635824,-8.52880816976201,22254.74365059396,8749.442144183782,0.18248690406051546,0.4246562580133087
6.3874,-6.902700548635824,-6.36280816976201,21989.74757907661,8657.163859749291,0.03438223855043622,0.42402039795001356
6.4167,-9.902700548635824,-6.36280816976201,21727.914013839105,8565.860553820967,0.19554549706291044,0.4233844907084043
6.446,-7.902700548635824,-6.36280816976201,21469.205213016357,8475.521925133522,0.09331180454654998,0.4227485377073058
6.4753,-7.902700548635824,-5.27980816976201,21213.58388516089,8386.137781261064,0.17758418368904133,0.42211254037725365
6.5046,-8.902700548635824,-8.52880816976201,20961.01318386744,8297.698037467153,0.018003072751605214,0.4214765001606384
6.533900000000001,-8.902700548635824,-11.777808169762011,20711.45670246171,8210.192715566947,-0.11072307103264223,0.4208404185118535
6.5632,-8.902700548635824,-5.27980816976201,20464.878468752635,8123.611942801466,0.23268634970933552,0.4202042968974435
6.5925,-9.902700548635824,-9.61180816976201,20221.242939847092,8037.945950723668,0.012484086985267968,0.4195681367962535
6.6218,-10.902700548635824,-8.52880816976201,19980.514997026654,7953.185074096344,0.1061277483177895,0.4189319396995829
6.6511000000000005,-6.902700548635824,-5.27980816976201,19742.659940685386,7869.319749801636,0.11617103770277763,0.4182957071113386
6.680400000000001,-5.902700548635824,-7.44580816976201,19507.643485328135,7786.340515762081,-0.09276017754187575,0.4176594405481924
6.7097,-8.902700548635824,-6.36280816976201,19275.43175462839,7704.238009873059,0.14679207309609507,0.4170231415397369
6.739,-14.902700548635824,-11.777808169762011,19045.991276545265,7623.002968946505,0.10156750970021888,0.4163868116286485
6.7683,-12.902700548635824,-6.36280816976201,18819.28897849865,7542.62622766581,0.31897785208708007,0.41575045237084673
6.7976,-4.902700548635824,-7.44580816976201,18595.292182601992,7463.098717551734,-0.16059581870739936,0.4151140653356597
6.8269,-5.902700548635824,-8.52880816976201,18373.968600951983,7384.411465939267,-0.14296991380378196,0.41447765210599047
6.856199999999999,-9.902700548635824,-3.1138081697620095,18155.28633097438,7306.555594965282,0.5260972572597964,0.4138412142784842
6.8855,-9.902700548635824,-0.9478081697620109,17939.213850825457,7229.522320566896,0.9487468068284871,0.4132047534636986
6.9148000000000005,-6.902700548635824,-6.36280816976201,17725.72001484833,7153.302951490418,0.03438223855043622,0.41256827128627704
